ID,Style,Artwork,Artist,Date,Link
77642,Abstract-Expressionism,Coffee Table (IN-50),Noguchi Isamu,1945,https://uploads7.wikiart.org/images/isamu-noguchi/coffee-table-in-50-1945.jpg
77643,Abstract-Expressionism,Time Lock,Noguchi Isamu,1945,https://uploads7.wikiart.org/images/isamu-noguchi/time-lock-1945.jpg
77644,Abstract-Expressionism,Prostrating Figure,Anne Ryan,1945,https://uploads3.wikiart.org/images/anne-ryan/prostrating-figure-1945.jpg
77645,Abstract-Expressionism,Le Cirque,Alice Rahon,1945,https://uploads4.wikiart.org/00288/images/alice-rahon/alice-rahon-le-cirque-1945-aware-women-artists-artistes-femmes-1500x1208.jpg
77646,Abstract-Expressionism,The Sky Above the City,Alice Rahon,1945,https://uploads8.wikiart.org/00288/images/alice-rahon/2015-nyr-03745-0047-000-alice-rahon-the-sky-above-the-city.jpg
77647,Abstract-Expressionism,The Tea Cup,Jackson Pollock,1946,https://uploads0.wikiart.org/the-tea-cup(1).jpg
77648,Abstract-Expressionism,Circumcision January,Jackson Pollock,1946,https://uploads0.wikiart.org/circumcision-january(1).jpg
77649,Abstract-Expressionism,The key,Jackson Pollock,1946,https://uploads5.wikiart.org/the-key(1).jpg
77650,Abstract-Expressionism,"Polynesia, La Mer",Henri Matisse,1946,https://uploads5.wikiart.org/images/henri-matisse/polynesia-la-mer-1946.jpg
77651,Abstract-Expressionism,"Polynesia, the sky",Henri Matisse,1946,https://uploads0.wikiart.org/images/henri-matisse/polynesia-the-sky-1946(1).jpg
77652,Abstract-Expressionism,Fire Island,Willem de Kooning,1946,https://uploads8.wikiart.org/images/willem-de-kooning/fire-island.jpg
77653,Abstract-Expressionism,Special Delivery,Willem de Kooning,1946,https://uploads4.wikiart.org/images/willem-de-kooning/special-delivery.jpg
77654,Abstract-Expressionism,The Judgement,Willem de Kooning,1946,https://uploads6.wikiart.org/images/willem-de-kooning/study-for-backdrop.jpg
77655,Abstract-Expressionism,Untitled,Barnett Newman,1946,https://uploads7.wikiart.org/images/barnett-newman/untitled-1946.jpg
77656,Abstract-Expressionism,Number 6,Ad Reinhardt,1946,https://uploads5.wikiart.org/images/ad-reinhardt/number-6-1946.jpg
77657,Abstract-Expressionism,Solstice,Hans Hofmann,1946,https://uploads5.wikiart.org/images/hans-hofmann/solstice-1946.jpg
77658,Abstract-Expressionism,The Mannequin,Hans Hofmann,1946,https://uploads1.wikiart.org/images/hans-hofmann/the-mannequin-1946.jpg
77659,Abstract-Expressionism,Conversation,Jean-Paul Riopelle,1946,https://uploads6.wikiart.org/images/jean-paul-riopelle/conversation-1946.jpg
77660,Abstract-Expressionism,Sunblinded,Perle Fine,1946,https://uploads5.wikiart.org/images/perle-fine/sunblinded-1946.jpg
77661,Abstract-Expressionism,Tyranny of Space,Perle Fine,1946,https://uploads2.wikiart.org/images/perle-fine/tyranny-of-space-1946.jpg
77662,Abstract-Expressionism,Moon Garden,Theodoros Stamos,1946,https://uploads3.wikiart.org/images/theodoros-stamos/moon-garden-1946.jpg
77663,Abstract-Expressionism,The Sacrifice,Theodoros Stamos,1946,https://uploads5.wikiart.org/images/theodoros-stamos/the-sacrifice-1946.jpg
77664,Abstract-Expressionism,Untitled,Richard Pousette-Dart,1946,https://uploads5.wikiart.org/images/richard-pousette-dart/untitled-1946.jpg
77665,Abstract-Expressionism,Abstraction in Green and Black,Jimmy Ernst,1946,https://uploads8.wikiart.org/images/jimmy-ernst/abstraction-in-green-and-black-1946.jpg
77666,Abstract-Expressionism,See See Rider,Jimmy Ernst,1946,https://uploads0.wikiart.org/images/jimmy-ernst/see-see-rider-1946.jpg
77667,Abstract-Expressionism,The Web,William Baziotes,1946,https://uploads8.wikiart.org/images/william-baziotes/the-web-1946.jpg
77668,Abstract-Expressionism,Yellow Net,William Baziotes,1946,https://uploads2.wikiart.org/images/william-baziotes/yellow-net-1946.jpg
77669,Abstract-Expressionism,Still Life,Endre Balint,1946,https://uploads7.wikiart.org/images/endre-balint/still-life-1946.jpg
77670,Abstract-Expressionism,Le tumulte à la mâchoire crispée,Marcel Barbeau,1946,https://uploads2.wikiart.org/images/marcel-barbeau/le-tumulte-la-m-choire-crisp-e-1946.jpg
77671,Abstract-Expressionism,Rosier-feuilles,Marcel Barbeau,1946,https://uploads5.wikiart.org/images/marcel-barbeau/rosier-feuilles-1946.jpg
77672,Abstract-Expressionism,Untitled,Myron Stout,1946,https://uploads4.wikiart.org/images/myron-stout/untitled-1946.jpg
77673,Abstract-Expressionism,Three Figures,Elmer Bischoff,1946,https://uploads3.wikiart.org/images/elmer-bischoff/three-figures-1946.jpg
77674,Abstract-Expressionism,Untitled,Elmer Bischoff,1946,https://uploads7.wikiart.org/images/elmer-bischoff/untitled-1946.jpg
77675,Abstract-Expressionism,Horse,William Turnbull,1946,https://uploads6.wikiart.org/images/william-turnbull/horse-1946.jpg
77676,Abstract-Expressionism,Still Life at the Sea,Antonio Corpora,1946,https://uploads3.wikiart.org/images/antonio-corpora/still-life-at-the-sea-1946.jpg
77677,Abstract-Expressionism,Personal World,Anne Ryan,1946,https://uploads8.wikiart.org/images/anne-ryan/personal-world-1946.jpg
77678,Abstract-Expressionism,Untitled,Giorgio Cavallon,1946,https://uploads0.wikiart.org/images/giorgio-cavallon/untitled-1946.jpg
77679,Abstract-Expressionism,Untitled,James Brooks,1946,https://uploads5.wikiart.org/images/james-brooks/untitled-1946.jpg
77680,Abstract-Expressionism,Untitled,Beauford Delaney,1946,https://uploads6.wikiart.org/00315/images/beauford-delaney/untitled-1946.jpg
77681,Abstract-Expressionism,Sem Titulo,Miguel Rio Branco,XX cent.,https://uploads5.wikiart.org/00307/images/miguel-rio-branco/sem-titulo-1.jpg
77682,Abstract-Expressionism,Sem Titulo,Miguel Rio Branco,XX cent.,https://uploads7.wikiart.org/00307/images/miguel-rio-branco/sem-titulo-2-1.jpg
77683,Abstract-Expressionism,Sem Titulo,Miguel Rio Branco,XX cent.,https://uploads5.wikiart.org/00307/images/miguel-rio-branco/sem-titulo-8.jpg
77684,Abstract-Expressionism,Sem Titulo,Miguel Rio Branco,XX cent.,https://uploads5.wikiart.org/00307/images/miguel-rio-branco/sem-titulo-3.jpg
77685,Abstract-Expressionism,Sem Titulo,Miguel Rio Branco,XX cent.,https://uploads5.wikiart.org/00307/images/miguel-rio-branco/sem-titulo-9.jpg
77686,Abstract-Expressionism,Sem Titulo,Miguel Rio Branco,XX cent.,https://uploads6.wikiart.org/00307/images/miguel-rio-branco/sem-titulo-11.jpg
77687,Abstract-Expressionism,Sem Titulo,Miguel Rio Branco,XX cent.,https://uploads5.wikiart.org/00307/images/miguel-rio-branco/sem-titulo-4.jpg
77688,Abstract-Expressionism,Sem Titulo,Miguel Rio Branco,XX cent.,https://uploads5.wikiart.org/00307/images/miguel-rio-branco/sem-titulo-6.jpg
77689,Abstract-Expressionism,Sem Titulo,Miguel Rio Branco,XX cent.,https://uploads6.wikiart.org/00307/images/miguel-rio-branco/sem-titulo-12.jpg
77690,Abstract-Expressionism,Sem Titulo,Miguel Rio Branco,XX cent.,https://uploads6.wikiart.org/00307/images/miguel-rio-branco/sem-titulo-14.jpg
77691,Abstract-Expressionism,Sem Titulo,Miguel Rio Branco,XX cent.,https://uploads5.wikiart.org/00307/images/miguel-rio-branco/sem-titulo-7.jpg
77692,Abstract-Expressionism,Sem Titulo,Miguel Rio Branco,XX cent.,https://uploads6.wikiart.org/00307/images/miguel-rio-branco/sem-titulo-13.jpg
77693,Abstract-Expressionism,Sem Titulo,Miguel Rio Branco,XX cent.,https://uploads6.wikiart.org/00307/images/miguel-rio-branco/sem-titulo-15.jpg
77694,Abstract-Expressionism,Sem Titulo,Miguel Rio Branco,XX cent.,https://uploads6.wikiart.org/00307/images/miguel-rio-branco/sem-titulo-10.jpg
77695,Abstract-Expressionism,Sem Titulo,Miguel Rio Branco,XX cent.,https://uploads5.wikiart.org/00307/images/miguel-rio-branco/sem-titulo-5.jpg
77696,Abstract-Expressionism,Untitled (O'Connor-Thaw 770),Jackson Pollock,1946-1947,https://uploads3.wikiart.org/untitled-o-connor-thaw-770(1).jpg
77697,Abstract-Expressionism,Untitled (O'Connor-Thaw 771),Jackson Pollock,1946-1947,https://uploads3.wikiart.org/untitled-o-connor-thaw-771(1).jpg
77698,Abstract-Expressionism,Soft Night,Arshile Gorky,1947,https://uploads3.wikiart.org/images/arshile-gorky/soft-night.jpg
77699,Abstract-Expressionism,Anfitrite,Henri Matisse,1947,https://uploads3.wikiart.org/images/henri-matisse/cut-outs-5.jpg
77700,Abstract-Expressionism,Jazz Book,Henri Matisse,1947,https://uploads7.wikiart.org/images/henri-matisse/jazz-book-1947.jpg
77701,Abstract-Expressionism,Papercut,Henri Matisse,1947,https://uploads6.wikiart.org/images/henri-matisse/papercut-1947.jpg
77702,Abstract-Expressionism,The Circus,Henri Matisse,1947,https://uploads8.wikiart.org/images/henri-matisse/the-circus-1947.jpg
77703,Abstract-Expressionism,The Knife Thrower,Henri Matisse,1947,https://uploads6.wikiart.org/images/henri-matisse/the-knife-thrower-1947.jpg
77704,Abstract-Expressionism,Untitled,Mark Rothko,1947,https://uploads1.wikiart.org/images/mark-rothko/untitled-1.jpg
77705,Abstract-Expressionism,Untitled (14B),Mark Rothko,1947,https://uploads3.wikiart.org/images/mark-rothko/untitled-14b.jpg
77706,Abstract-Expressionism,The Lagoon 2,Henri Matisse,1947,https://uploads8.wikiart.org/images/henri-matisse/the-lagoon-1947.jpg
77707,Abstract-Expressionism,"Number 43 (Abstract Painting, Yellow)",Ad Reinhardt,1947,https://uploads4.wikiart.org/images/ad-reinhardt/number-43-abstract-painting-yellow-1947.jpg
77708,Abstract-Expressionism,1947-Y-No. 2,Clyfford Still,1947,https://uploads1.wikiart.org/images/clyfford-still/1947-y-no-2-1947.jpg
77709,Abstract-Expressionism,1947-R-No. 1,Clyfford Still,1947,https://uploads1.wikiart.org/images/clyfford-still/1947-r-no-1-1947.jpg
77710,Abstract-Expressionism,PH-118,Clyfford Still,1947,https://uploads5.wikiart.org/images/clyfford-still/ph-118-1947.jpg
77711,Abstract-Expressionism,1947-H-No. 3,Clyfford Still,1947,https://uploads1.wikiart.org/images/clyfford-still/1947-h-no-3-1947.jpg
77712,Abstract-Expressionism,1947-S,Clyfford Still,1947,https://uploads5.wikiart.org/images/clyfford-still/1947-s-1947.jpg
77713,Abstract-Expressionism,Untitled,Clyfford Still,1947,https://uploads7.wikiart.org/images/clyfford-still/untitled-1947.jpg
77714,Abstract-Expressionism,The Third Hand,Hans Hofmann,1947,https://uploads2.wikiart.org/images/hans-hofmann/the-third-hand-1947.jpg
77715,Abstract-Expressionism,Asklepois,Hans Hofmann,1947,https://uploads6.wikiart.org/images/hans-hofmann/asklepois-1947.jpg
77716,Abstract-Expressionism,Noon,Lee Krasner,1947,https://uploads0.wikiart.org/images/lee-krasner/noon-1947.jpg
77717,Abstract-Expressionism,Shellflower,Lee Krasner,1947,https://uploads7.wikiart.org/images/lee-krasner/shellflower-1947.jpg
77718,Abstract-Expressionism,Ecstasy,Hans Hofmann,1947,https://uploads4.wikiart.org/images/hans-hofmann/ecstasy-1947.jpg
77719,Abstract-Expressionism,All Souls' Night,Bradley Walker Tomlin,1947,https://uploads3.wikiart.org/images/bradley-walker-tomlin/all-souls-night-1947.jpg
77720,Abstract-Expressionism,Cyclops,Theodoros Stamos,1947,https://uploads8.wikiart.org/images/theodoros-stamos/cyclops-1947.jpg
77721,Abstract-Expressionism,What the Wind Does,Theodoros Stamos,1947,https://uploads1.wikiart.org/images/theodoros-stamos/what-the-wind-does-1947.jpg
77722,Abstract-Expressionism,Beach Shadows,William Baziotes,1947,https://uploads5.wikiart.org/images/william-baziotes/beach-shadows-1947.jpg
77723,Abstract-Expressionism,Cyclops,William Baziotes,1947,https://uploads8.wikiart.org/images/william-baziotes/cyclops-1947.jpg
77724,Abstract-Expressionism,Dwarf,William Baziotes,1947,https://uploads6.wikiart.org/images/william-baziotes/dwarf-1947.jpg
77725,Abstract-Expressionism,Night Form,William Baziotes,1947,https://uploads2.wikiart.org/images/william-baziotes/night-form-1947.jpg
77726,Abstract-Expressionism,Night Landscape,William Baziotes,1947,https://uploads7.wikiart.org/images/william-baziotes/night-landscape-1947.jpg
77727,Abstract-Expressionism,Blue Pyramid,Jack Bush,1947,https://uploads6.wikiart.org/images/jack-bush/blue-pyramid-1947.jpg
77728,Abstract-Expressionism,Panel with Mask,Henri Matisse,1947,https://uploads4.wikiart.org/images/henri-matisse/panel-with-mask-1947.jpg
77729,Abstract-Expressionism,The Eschimo,Henri Matisse,1947,https://uploads0.wikiart.org/images/henri-matisse/the-eschimo-1947.jpg
77730,Abstract-Expressionism,Maneuver for Position,Bradley Walker Tomlin,1947,https://uploads0.wikiart.org/images/bradley-walker-tomlin/maneuver-for-position-1947.jpg
77731,Abstract-Expressionism,Untitled,Sam Francis,1947,https://uploads4.wikiart.org/images/sam-francis/untitled-1947.jpg
77732,Abstract-Expressionism,No. 9,Mark Rothko,1947,https://uploads0.wikiart.org/images/mark-rothko/no-9-1947.jpg
77733,Abstract-Expressionism,New York City W 1,Aaron Siskind,1947,https://uploads6.wikiart.org/images/aaron-siskind/new-york-city-w-1-1947.jpg
77734,Abstract-Expressionism,Reflection of the Big Dipper,Jackson Pollock,1947,https://uploads2.wikiart.org/images/jackson-pollock/reflections-of-the-big-dipper-1947.jpg
77735,Abstract-Expressionism,Red Robe,Jack Tworkov,1947,https://uploads5.wikiart.org/images/jack-tworkov/red-robe-1947.jpg
77736,Abstract-Expressionism,Pastorale,Anne Ryan,1947,https://uploads3.wikiart.org/images/anne-ryan/pastorale-1947.jpg
77737,Abstract-Expressionism,Untitled,Giorgio Cavallon,1947,https://uploads0.wikiart.org/images/giorgio-cavallon/untitled-1947.jpg
77738,Abstract-Expressionism,Untitled (Abstraction),James Brooks,1946-1947,https://uploads8.wikiart.org/images/james-brooks/untitled-abstraction-1947.jpg
77739,Abstract-Expressionism,Untitled,Adolph Gottlieb,1947,https://uploads8.wikiart.org/images/adolph-gottlieb/untitled-1947.jpg
77740,Abstract-Expressionism,Ulysses,Robert Motherwell,1947,https://uploads0.wikiart.org/images/robert-motherwell/ulysses-1947.jpg
77741,Abstract-Expressionism,Untitled,Alice Rahon,1934-1947,https://uploads4.wikiart.org/00288/images/alice-rahon/screen-shot-2020-05-12-at-4-28-47-pm.png!PinterestSmall.png
77742,Abstract-Expressionism,Untitled,Beauford Delaney,1947,https://uploads6.wikiart.org/00315/images/beauford-delaney/untitled-1947.jpg
77743,Abstract-Expressionism,Number 5,Jackson Pollock,1948,https://uploads4.wikiart.org/temp/dc30110d-dc5a-40cd-9345-d49e74059b13.jpg
77744,Abstract-Expressionism,Untitled,Arshile Gorky,1943-1948,https://uploads6.wikiart.org/images/arshile-gorky/untitled-1948.jpg
77745,Abstract-Expressionism,Bees,Henri Matisse,1948,https://uploads2.wikiart.org/images/henri-matisse/bees-1948.jpg
77746,Abstract-Expressionism,Asheville,Willem de Kooning,1948,https://uploads0.wikiart.org/images/willem-de-kooning/asheville(1).jpg
77747,Abstract-Expressionism,Night,Willem de Kooning,1948,https://uploads2.wikiart.org/images/willem-de-kooning/night.jpg
77748,Abstract-Expressionism,Painting,Willem de Kooning,1948,https://uploads5.wikiart.org/images/willem-de-kooning/painting.jpg
77749,Abstract-Expressionism,Secretary,Willem de Kooning,1948,https://uploads6.wikiart.org/images/willem-de-kooning/secretary.jpg
77750,Abstract-Expressionism,Untitled,Willem de Kooning,1948,https://uploads5.wikiart.org/images/willem-de-kooning/untitled.jpg
77751,Abstract-Expressionism,Woman/Verso: Untitled,Willem de Kooning,1948,https://uploads8.wikiart.org/images/willem-de-kooning/woman-verso-untitled.jpg
77752,Abstract-Expressionism,Multiform,Mark Rothko,1948,https://uploads5.wikiart.org/images/mark-rothko/multiform-1948.jpg
77753,Abstract-Expressionism,No.1 (Untitled),Mark Rothko,1948,https://uploads4.wikiart.org/images/mark-rothko/no-1-untitled.jpg
77754,Abstract-Expressionism,No.5/No.24,Mark Rothko,1948,https://uploads1.wikiart.org/images/mark-rothko/no-5-no-24.jpg
77755,Abstract-Expressionism,No. 9,Mark Rothko,1948,https://uploads4.wikiart.org/images/mark-rothko/no-9.jpg
77756,Abstract-Expressionism,Untitled,Mark Rothko,1948,https://uploads1.wikiart.org/images/mark-rothko/not_detected_242115.jpg
77757,Abstract-Expressionism,Untitled,Mark Rothko,1948,https://uploads1.wikiart.org/images/mark-rothko/not_detected_242116.jpg
77758,Abstract-Expressionism,Untitled,Mark Rothko,1948,https://uploads8.wikiart.org/images/mark-rothko/untitled.jpg
77759,Abstract-Expressionism,The Tormentors,Philip Guston,1948,https://uploads3.wikiart.org/images/philip-guston/the-tormentors-1948.jpg
77760,Abstract-Expressionism,Geography of Phantasy,Mark Tobey,1948,https://uploads7.wikiart.org/images/mark-tobey/geography-of-phantasy-1948.jpg
77761,Abstract-Expressionism,Number 13A (Arabesque),Jackson Pollock,1948,https://uploads2.wikiart.org/images/jackson-pollock/number-13a-arabesque-1948.jpg
77762,Abstract-Expressionism,Homage to the Virgin,Mark Tobey,1948,https://uploads6.wikiart.org/images/mark-tobey/homage-to-the-virgin-1948.jpg
77763,Abstract-Expressionism,Drawing [D88],Morris Louis,1948,https://uploads8.wikiart.org/images/morris-louis/drawing-d88-1948.jpg
77764,Abstract-Expressionism,Untitled,Clyfford Still,1948,https://uploads7.wikiart.org/images/clyfford-still/untitled-1948.jpg
77765,Abstract-Expressionism,Night Light,Lee Krasner,1948,https://uploads7.wikiart.org/images/lee-krasner/night-light-1948.jpg
77766,Abstract-Expressionism,Green,Bradley Walker Tomlin,1948,https://uploads2.wikiart.org/images/bradley-walker-tomlin/green-1948.jpg
77767,Abstract-Expressionism,Lair,Perle Fine,1948,https://uploads8.wikiart.org/images/perle-fine/lair-1948.jpg
77768,Abstract-Expressionism,"NY, NY No. X",Hedda Sterne,1948,https://uploads8.wikiart.org/00123/images/hedda-sterne/t13861-10.jpg
77769,Abstract-Expressionism,"The Atom, One World",Richard Pousette-Dart,1948,https://uploads6.wikiart.org/images/richard-pousette-dart/the-atom-one-world-1948.jpg
77770,Abstract-Expressionism,Night Subway,Jimmy Ernst,1948,https://uploads8.wikiart.org/images/jimmy-ernst/night-subway-1948.jpg
77771,Abstract-Expressionism,Science Fiction,Jimmy Ernst,1948,https://uploads2.wikiart.org/images/jimmy-ernst/science-fiction-1948.jpg
77772,Abstract-Expressionism,Still Life,Norman Bluhm,1948,https://uploads7.wikiart.org/images/norman-bluhm/still-life-1948.jpg
77773,Abstract-Expressionism,Number 3,Bradley Walker Tomlin,1948,https://uploads5.wikiart.org/images/bradley-walker-tomlin/number-3-1948.jpg
77774,Abstract-Expressionism,SF48-004,Sam Francis,1948,https://uploads4.wikiart.org/images/sam-francis/sf48-004-1948.jpg
